qtr_yr,TICKER,qdate,dpr,roe,roa,GProf,npm,fcf_ocf,cash_debt,cash_lt,ocf_lct,totdebt_invcap,de_ratio,debt_ebitda,intcov_ratio,curr_ratio,cash_ratio,quick_ratio,DIVAMT,change_div,Industry
Q4 2014,KMI,2014-12-31,1.734,0.04,0.085,0.081,0.063,0.19,0.092,0.006,0.702,0.575,1.431,6.355,2.612,0.59,0.05,0.518,0.44,-1,Energy
Q1 2015,KMI,2015-03-31,1.985,0.054,0.087,0.084,0.074,0.203,0.092,0.007,0.716,0.584,2.075,6.006,2.521,0.54,0.055,0.469,0.45,-1,Energy
Q2 2015,KMI,2015-06-30,2.41,0.047,0.084,0.082,0.08,0.207,0.092,0.006,0.747,0.582,1.695,6.281,2.441,0.523,0.047,0.451,0.48,-1,Energy
Q3 2015,KMI,2015-09-30,3.336,0.035,0.08,0.078,0.073,0.121,0.092,0.005,0.694,0.579,1.427,6.65,2.199,0.505,0.035,0.434,0.49,-1,Energy
Q4 2015,KMI,2015-12-31,19.738,0.007,0.082,0.081,0.018,0.265,0.109,0.005,1.305,0.556,1.387,6.316,2.211,0.695,0.056,0.595,0.51,1,Energy
Q1 2016,KMI,2016-03-31,57.825,0.004,0.079,0.08,0.01,0.253,0.109,0.004,0.964,0.569,1.4,6.513,2.243,0.535,0.035,0.455,0.125,0,Energy
Q2 2016,KMI,2016-06-30,45.492,0.005,0.079,0.08,0.013,0.323,0.109,0.004,0.963,0.568,1.391,6.5,2.243,0.511,0.036,0.437,0.125,0,Energy
Q3 2016,KMI,2016-09-30,19.738,-0.006,0.077,0.078,-0.015,0.432,0.109,0.009,1.004,0.565,1.377,6.598,2.243,0.529,0.087,0.459,0.125,0,Energy
Q4 2016,KMI,2016-12-31,2.04,0.02,0.075,0.077,0.054,0.398,0.105,0.017,0.808,0.555,1.322,6.494,2.192,0.545,0.133,0.485,0.125,0,Energy
Q1 2017,KMI,2017-03-31,2.125,0.024,0.074,0.075,0.063,0.408,0.105,0.015,0.733,0.564,1.338,6.734,2.127,0.465,0.107,0.409,0.125,0,Energy
Q2 2017,KMI,2017-06-30,2.117,0.024,0.075,0.076,0.062,0.404,0.105,0.017,0.737,0.554,1.303,6.513,2.125,0.479,0.121,0.419,0.125,0,Energy
Q3 2017,KMI,2017-09-30,1.158,0.04,0.075,0.075,0.104,0.347,0.105,0.014,0.731,0.546,1.277,6.5,2.071,0.447,0.096,0.383,0.125,0,Energy
Q4 2017,KMI,2017-12-31,50.909,0.005,0.073,0.074,0.013,0.307,0.105,0.007,0.744,0.54,1.306,6.506,1.941,0.439,0.053,0.371,0.125,0,Energy
Q1 2018,KMI,2018-03-31,13.61,0.008,0.072,0.073,0.019,0.311,0.105,0.01,0.777,0.536,1.272,6.596,1.912,0.442,0.076,0.371,0.125,-1,Energy
Q2 2018,KMI,2018-06-30,50.909,-0.007,0.073,0.073,-0.018,0.322,0.105,0.009,0.847,0.535,1.286,6.56,1.861,0.457,0.071,0.383,0.2,0,Energy
Q3 2018,KMI,2018-09-30,50.909,0.003,0.074,0.075,0.008,0.323,0.105,0.026,0.831,0.534,1.298,6.419,1.897,0.611,0.204,0.537,0.2,0,Energy
Q4 2018,KMI,2018-12-31,1.098,0.048,0.079,0.079,0.114,0.424,0.115,0.076,0.667,0.54,1.297,5.967,2.065,0.757,0.441,0.706,0.2,0,Energy
Q1 2019,KMI,2019-03-31,1.086,0.049,0.081,0.081,0.116,0.415,0.115,0.044,0.803,0.532,1.279,5.867,2.108,0.699,0.32,0.63,0.2,-1,Energy
Q2 2019,KMI,2019-06-30,0.842,0.069,0.082,0.082,0.165,0.442,0.115,0.044,0.788,0.533,1.26,5.797,2.202,0.677,0.312,0.607,0.25,0,Energy
Q3 2019,KMI,2019-09-30,1.023,0.062,0.083,0.083,0.152,0.495,0.115,0.025,0.765,0.537,1.248,5.754,2.246,0.505,0.164,0.438,0.25,0,Energy
Q4 2019,KMI,2019-12-31,0.993,0.065,0.083,0.085,0.166,0.522,0.121,0.029,0.931,0.518,1.164,5.477,2.181,0.635,0.222,0.562,0.25,0,Energy
Q1 2020,KMI,2020-03-31,1.73,0.039,0.083,0.084,0.103,0.569,0.121,0.016,0.863,0.533,1.205,5.696,2.208,0.474,0.112,0.408,0.25,-1,Energy
Q2 2020,KMI,2020-06-30,14.317,0.005,0.08,0.081,0.014,0.579,0.121,0.018,0.859,0.533,1.203,5.869,2.142,0.492,0.127,0.43,0.2625,0,Energy
Q3 2020,KMI,2020-09-30,21.218,0.004,0.079,0.081,0.01,0.613,0.121,0.021,0.968,0.529,1.203,5.91,2.159,0.567,0.164,0.501,0.2625,0,Energy
Q4 2020,KMI,2020-12-31,22.283,0.004,0.078,0.079,0.01,0.625,0.115,0.031,0.897,0.539,1.254,6.173,2.197,0.631,0.238,0.563,0.2625,0,Energy
Q1 2021,KMI,2021-03-31,1.312,0.057,0.09,0.091,0.133,0.723,0.115,0.025,1.148,0.53,1.224,5.274,2.847,0.628,0.201,0.556,0.2625,-1,Energy
Q2 2021,KMI,2021-06-30,1.416,0.054,0.092,0.093,0.119,0.771,0.115,0.034,1.177,0.529,1.23,5.142,2.955,0.726,0.277,0.65,0.27,0,Energy
Q3 2021,KMI,2021-09-30,1.394,0.056,0.093,0.093,0.115,0.781,0.115,0.032,1.11,0.529,1.23,5.077,2.988,0.676,0.237,0.599,0.27,0,Energy
Q4 2021,KMI,2021-12-31,1.38,0.057,0.094,0.095,0.107,0.776,0.148,0.03,0.981,0.535,1.249,5.044,3.038,0.658,0.197,0.561,0.27,0,Energy
Q1 2022,KMI,2022-03-31,2.397,0.034,0.082,0.083,0.066,0.711,0.148,0.025,0.85,0.532,1.241,5.688,2.528,0.597,0.162,0.511,0.27,-1,Energy
Q2 2022,KMI,2022-06-30,1.024,0.079,0.085,0.086,0.138,0.7,0.148,0.014,0.808,0.531,1.238,5.45,2.678,0.526,0.088,0.434,0.2775,0,Energy
Q3 2022,KMI,2022-09-30,0.996,0.082,0.087,0.087,0.132,0.683,0.148,0.017,0.763,0.527,1.235,5.314,2.674,0.565,0.104,0.463,0.2775,0,Energy
Q3 2012,PSX,2012-09-30,0.023,0.192,0.089,0.119,0.032,0.796,0.251,0.124,0.437,0.207,1.245,1.306,19.233,1.339,0.235,0.998,0.2,-1,Energy
Q4 2012,PSX,2012-12-31,0.068,0.149,0.122,0.15,0.025,0.599,0.158,0.127,0.344,0.251,1.312,1.253,18.817,1.439,0.278,1.164,0.25,-1,Energy
Q1 2013,PSX,2013-03-31,0.098,0.18,0.125,0.157,0.03,0.725,0.158,0.133,0.472,0.271,1.449,1.186,17.637,1.367,0.271,1.015,0.3125,0,Energy
Q2 2013,PSX,2013-06-30,0.145,0.178,0.118,0.147,0.029,0.689,0.158,0.144,0.443,0.253,1.386,1.204,17.111,1.41,0.292,1.064,0.3125,0,Energy
Q3 2013,PSX,2013-09-30,0.206,0.134,0.086,0.115,0.022,0.679,0.158,0.161,0.459,0.236,1.339,1.535,11.989,1.439,0.328,1.1,0.3125,-1,Energy
Q4 2013,PSX,2013-12-31,0.22,0.135,0.074,0.101,0.023,0.705,0.22,0.197,0.466,0.216,1.249,1.709,9.673,1.488,0.418,1.228,0.39,0,Energy
Q1 2014,PSX,2014-03-31,0.269,0.115,0.059,0.09,0.02,0.623,0.22,0.184,0.367,0.222,1.313,2.096,7.446,1.443,0.368,1.107,0.39,-1,Energy
Q2 2014,PSX,2014-06-30,0.305,0.112,0.057,0.088,0.019,0.575,0.22,0.189,0.351,0.219,1.323,2.161,6.945,1.416,0.374,1.089,0.5,0,Energy
Q3 2014,PSX,2014-09-30,0.275,0.136,0.076,0.109,0.024,0.084,0.22,0.167,0.249,0.219,1.302,1.617,10.456,1.388,0.33,1.039,0.5,0,Energy
Q4 2014,PSX,2014-12-31,0.262,0.147,0.088,0.123,0.028,-0.069,0.132,0.195,0.318,0.291,1.237,2.007,11.523,1.505,0.469,1.199,0.5,0,Energy
Q1 2015,PSX,2015-03-31,0.265,0.154,0.094,0.128,0.032,-0.229,0.132,0.17,0.279,0.255,1.264,1.603,11.406,1.437,0.374,1.073,0.5,-1,Energy
Q2 2015,PSX,2015-06-30,0.261,0.159,0.102,0.136,0.038,-0.209,0.132,0.175,0.364,0.269,1.226,1.629,11.135,1.508,0.419,1.121,0.56,0,Energy
Q3 2015,PSX,2015-09-30,0.244,0.173,0.115,0.15,0.048,0.133,0.132,0.195,0.51,0.281,1.183,1.564,11.62,1.614,0.514,1.211,0.56,0,Energy
Q4 2015,PSX,2015-12-31,0.278,0.15,0.114,0.148,0.05,-0.009,0.232,0.125,0.759,0.271,1.067,1.606,10.663,1.627,0.408,1.166,0.56,0,Energy
Q1 2016,PSX,2016-03-31,0.33,0.129,0.102,0.136,0.045,-0.176,0.232,0.145,0.545,0.273,1.107,1.778,9.272,1.624,0.434,1.149,0.56,-1,Energy
Q2 2016,PSX,2016-06-30,0.394,0.109,0.09,0.123,0.043,-0.113,0.232,0.117,0.508,0.274,1.098,2.023,7.778,1.495,0.346,1.028,0.63,0,Energy
Q3 2016,PSX,2016-09-30,0.615,0.071,0.063,0.096,0.03,-0.189,0.232,0.092,0.428,0.276,1.107,2.88,4.599,1.356,0.264,0.919,0.63,0,Energy
Q4 2016,PSX,2016-12-31,0.828,0.053,0.044,0.074,0.022,0.04,0.106,0.097,0.313,0.304,1.247,4.587,2.437,1.34,0.286,1.007,0.63,0,Energy
Q1 2017,PSX,2017-03-31,0.772,0.059,0.04,0.072,0.022,-0.189,0.106,0.082,0.223,0.294,1.192,4.744,1.827,1.278,0.227,0.879,0.63,-1,Energy
Q2 2017,PSX,2017-06-30,0.766,0.06,0.044,0.074,0.022,0.162,0.106,0.08,0.308,0.298,1.217,4.409,2.211,1.326,0.235,0.904,0.7,0,Energy
Q3 2017,PSX,2017-09-30,0.663,0.07,0.052,0.083,0.025,0.116,0.106,0.071,0.258,0.304,1.254,3.774,3.105,1.359,0.215,0.92,0.7,0,Energy
Q4 2017,PSX,2017-12-31,0.274,0.172,0.064,0.092,0.057,0.498,0.135,0.116,0.361,0.27,1.074,2.989,4.508,1.424,0.309,1.088,0.7,0,Energy
Q1 2018,PSX,2018-03-31,0.274,0.17,0.07,0.101,0.055,0.639,0.135,0.069,0.492,0.299,1.214,2.837,5.043,1.362,0.201,0.92,0.7,-1,Energy
Q2 2018,PSX,2018-06-30,0.24,0.201,0.083,0.113,0.058,0.659,0.135,0.065,0.506,0.303,1.232,2.469,6.196,1.318,0.18,0.892,0.8,0,Energy
Q3 2018,PSX,2018-09-30,0.217,0.228,0.09,0.12,0.06,0.593,0.135,0.059,0.499,0.304,1.235,2.313,6.787,1.31,0.157,0.879,0.8,0,Energy
Q4 2018,PSX,2018-12-31,0.257,0.186,0.121,0.151,0.05,0.652,0.279,0.111,0.848,0.292,1.101,1.704,9.923,1.478,0.338,1.082,0.8,0,Energy
Q1 2019,PSX,2019-03-31,0.28,0.186,0.112,0.139,0.048,0.484,0.279,0.06,0.601,0.31,1.248,1.911,8.881,1.317,0.161,0.878,0.8,-1,Energy
Q2 2019,PSX,2019-06-30,0.281,0.185,0.11,0.138,0.049,0.433,0.279,0.059,0.569,0.313,1.226,1.944,9.08,1.328,0.162,0.878,0.9,0,Energy
Q3 2019,PSX,2019-09-30,0.337,0.155,0.11,0.136,0.043,0.505,0.279,0.069,0.667,0.321,1.222,2.008,9.15,1.331,0.192,0.883,0.9,0,Energy
Q4 2019,PSX,2019-12-31,0.511,0.102,0.081,0.107,0.029,0.194,0.152,0.051,0.413,0.332,1.267,2.831,6.049,1.236,0.139,0.912,0.9,0,Energy
Q1 2020,PSX,2020-03-31,4.33,0.012,0.085,0.116,0.004,0.328,0.152,0.056,0.485,0.343,1.288,2.61,6.665,1.233,0.152,0.799,0.9,0,Energy
Q2 2020,PSX,2020-06-30,0.511,-0.04,0.054,0.084,-0.013,0.076,0.152,0.056,0.392,0.361,1.353,4.317,3.156,1.224,0.158,0.778,0.9,0,Energy
Q3 2020,PSX,2020-09-30,0.511,-0.095,0.024,0.053,-0.035,-0.166,0.152,0.05,0.297,0.38,1.436,10.284,-0.113,1.204,0.145,0.756,0.9,0,Energy
Q4 2020,PSX,2020-12-31,0.9552162162162163,-0.144,-0.003,0.025,-0.062,-0.383,0.064,0.076,0.222,0.459,1.749,-114.87,-2.728,1.395,0.264,0.986,0.9,0,Energy
Q1 2021,PSX,2021-03-31,0.9552162162162163,-0.083,-0.021,0.009,-0.033,-0.075,0.064,0.055,0.209,0.428,1.698,-13.548,-4.371,1.278,0.174,0.839,0.9,0,Energy
Q2 2021,PSX,2021-06-30,0.9552162162162163,-0.068,-0.015,0.015,-0.021,0.437,0.064,0.055,0.273,0.443,1.825,-18.728,-3.837,1.223,0.164,0.836,0.9,0,Energy
Q3 2021,PSX,2021-09-30,0.9552162162162163,-0.02,0.005,0.036,-0.005,0.636,0.064,0.064,0.393,0.448,1.917,54.003,-1.936,1.204,0.181,0.853,0.9,-1,Energy
Q4 2021,PSX,2021-12-31,1.214,0.053,0.038,0.069,0.012,0.691,0.177,0.093,0.47,0.439,1.772,7.485,0.995,1.148,0.246,0.883,0.92,0,Energy
Q1 2022,PSX,2022-03-31,17.989,0.107,0.057,0.087,0.02,0.724,0.177,0.08,0.468,0.437,1.872,4.709,2.907,1.127,0.197,0.837,0.92,-1,Energy
Q2 2022,PSX,2022-06-30,0.663,0.218,0.123,0.151,0.037,0.726,0.177,0.083,0.447,0.409,1.757,2.054,9.4,1.18,0.197,0.907,0.97,0,Energy
Q3 2022,PSX,2022-09-30,0.167,0.397,0.169,0.187,0.064,0.736,0.177,0.084,0.477,0.385,1.655,1.523,13.985,1.219,0.198,0.964,0.97,0,Energy
Q2 2018,FANG,2018-06-30,0.022,0.11,0.179,0.173,0.334,-0.637,0.406,0.035,2.161,0.218,0.44,1.191,17.792,0.545,0.141,0.53,0.125,0,Energy
Q3 2018,FANG,2018-09-30,0.038,0.121,0.19,0.182,0.336,-0.48,0.406,0.073,2.13,0.239,0.495,1.224,17.09,0.711,0.306,0.693,0.125,0,Energy
Q4 2018,FANG,2018-12-31,0.044,0.081,0.114,0.08,0.389,-1.226,0.211,0.029,1.534,0.24,0.542,2.669,8.683,0.907,0.21,0.87,0.125,0,Energy
Q1 2019,FANG,2019-03-31,0.084,0.084,0.159,0.128,0.271,-1.362,0.211,0.045,1.79,0.247,0.551,1.741,9.191,0.784,0.269,0.755,0.125,-1,Energy
Q2 2019,FANG,2019-06-30,0.092,0.076,0.147,0.124,0.269,-1.164,0.211,0.045,1.828,0.24,0.554,1.742,8.111,0.839,0.291,0.806,0.1875,0,Energy
Q3 2019,FANG,2019-09-30,0.092,0.078,0.135,0.118,0.296,-1.045,0.211,0.025,2.016,0.236,0.558,1.776,7.669,0.765,0.171,0.728,0.1875,0,Energy
Q4 2019,FANG,2019-12-31,0.467,0.016,0.095,0.096,0.061,-0.354,0.317,0.015,2.165,0.266,0.651,2.506,2.908,0.688,0.101,0.659,0.1875,-1,Energy
Q1 2020,FANG,2020-03-31,0.467,-0.003,0.048,0.052,-0.011,-0.19,0.317,0.021,2.589,0.253,0.619,4.572,-1.711,0.798,0.143,0.765,0.375,0,Energy
Q2 2020,FANG,2020-06-30,0.467,-0.18,-0.085,-0.083,-0.818,-0.248,0.317,0.013,2.369,0.279,0.674,-2.745,-13.093,0.752,0.091,0.721,0.375,0,Energy
Q3 2020,FANG,2020-09-30,0.467,-0.295,-0.162,-0.166,-1.355,-0.031,0.317,0.013,2.127,0.308,0.74,-1.56,-17.514,0.686,0.09,0.657,0.375,0,Energy
Q4 2020,FANG,2020-12-31,0.22052941176470586,-0.366,-0.202,-0.231,-1.606,0.035,0.271,0.014,1.714,0.377,0.889,-1.396,-17.954,0.487,0.087,0.46,0.375,-1,Energy
Q1 2021,FANG,2021-03-31,0.22052941176470586,-0.344,-0.142,-0.14,-1.299,0.239,0.271,0.012,1.404,0.368,0.875,-2.219,-32.46,0.494,0.075,0.466,0.4,0,Energy
Q2 2021,FANG,2021-06-30,0.22052941176470586,-0.121,0.039,0.044,-0.303,0.514,0.271,0.019,1.601,0.381,0.919,8.599,-3.0,0.5,0.112,0.473,0.4,-1,Energy
Q3 2021,FANG,2021-09-30,0.196,0.041,0.161,0.159,0.08,0.45,0.271,0.028,1.799,0.38,0.927,2.137,14.056,0.574,0.153,0.547,0.45,-1,Energy
Q4 2021,FANG,2021-12-31,0.143,0.19,0.264,0.24,0.321,0.417,0.409,0.07,2.743,0.336,0.799,1.248,25.835,1.006,0.467,0.962,0.5,-1,Energy
Q1 2022,FANG,2022-03-31,0.16,0.223,0.285,0.288,0.342,0.402,0.409,0.042,2.513,0.343,0.842,1.047,19.895,0.742,0.23,0.71,0.6,-1,Energy
Q2 2022,FANG,2022-06-30,0.214,0.296,0.325,0.328,0.422,0.451,0.409,0.036,3.067,0.317,0.774,0.84,28.046,0.786,0.198,0.751,2.35,1,Energy
Q2 2022,FANG,2022-06-30,0.214,0.296,0.325,0.328,0.422,0.451,0.409,0.036,3.067,0.317,0.774,0.84,28.046,0.786,0.198,0.751,0.7,-1,Energy
Q3 2022,FANG,2022-09-30,0.291,0.318,0.341,0.343,0.455,0.532,0.409,0.025,3.652,0.295,0.721,0.741,26.3,0.758,0.141,0.721,2.3,1,Energy
Q3 2022,FANG,2022-09-30,0.291,0.318,0.341,0.343,0.455,0.532,0.409,0.025,3.652,0.295,0.721,0.741,26.3,0.758,0.141,0.721,0.75,0,Energy
Q1 2010,COP,2010-03-31,0.51,0.074,0.131,0.15,0.038,0.265,0.139,0.008,0.556,0.368,1.47,1.773,5.248,0.919,0.03,0.667,0.5,-1,Energy
Q2 2010,COP,2010-06-30,0.334,0.113,0.144,0.163,0.056,0.356,0.139,0.017,0.578,0.356,1.415,1.537,6.291,0.931,0.061,0.676,0.55,0,Energy
Q3 2010,COP,2010-09-30,0.294,0.131,0.15,0.169,0.063,0.432,0.139,0.047,0.629,0.334,1.353,1.388,7.828,1.053,0.161,0.786,0.55,0,Energy
Q4 2010,COP,2010-12-31,0.28,0.137,0.15,0.168,0.065,0.427,0.195,0.12,0.622,0.298,1.272,1.238,9.242,1.264,0.38,1.075,0.55,-1,Energy
Q1 2011,COP,2011-03-31,0.292,0.138,0.15,0.166,0.077,0.337,0.195,0.097,0.592,0.301,1.271,1.251,9.972,1.228,0.314,0.968,0.66,0,Energy
Q2 2011,COP,2011-06-30,0.359,0.113,0.15,0.164,0.078,0.389,0.195,0.108,0.673,0.29,1.264,1.209,11.256,1.259,0.34,1.009,0.66,0,Energy
Q3 2011,COP,2011-09-30,0.439,0.093,0.147,0.161,0.083,0.362,0.195,0.093,0.697,0.293,1.291,1.212,10.711,1.195,0.287,0.958,0.66,0,Energy
Q4 2011,COP,2011-12-31,0.292,0.147,0.173,0.195,0.054,0.325,0.225,0.073,0.7,0.296,1.341,1.008,12.715,1.077,0.227,0.912,0.66,0,Energy
Q1 2012,COP,2012-03-31,0.506,0.081,0.134,0.149,0.111,0.331,0.225,0.085,0.713,0.309,1.35,1.369,9.573,1.094,0.251,0.892,0.66,0,Energy
Q2 2012,COP,2012-06-30,0.537,0.075,0.124,0.151,0.107,0.145,0.225,0.085,0.643,0.332,1.393,1.462,8.74,1.043,0.257,0.873,0.66,0,Energy
Q3 2012,COP,2012-09-30,0.503,0.085,0.13,0.159,0.116,0.041,0.225,0.083,0.633,0.347,1.414,1.465,8.598,0.997,0.263,0.867,0.66,0,Energy
Q4 2012,COP,2012-12-31,0.442,0.103,0.146,0.191,0.128,-0.018,0.203,0.064,0.798,0.351,1.432,1.279,9.166,1.375,0.25,1.32,0.66,0,Energy
Q1 2013,COP,2013-03-31,0.448,0.109,0.159,0.192,0.126,0.081,0.203,0.072,0.809,0.362,1.432,1.262,9.685,1.132,0.274,1.069,0.66,0,Energy
Q2 2013,COP,2013-06-30,0.426,0.124,0.177,0.193,0.133,0.155,0.203,0.064,0.908,0.35,1.415,1.222,9.861,1.24,0.251,1.177,0.66,-1,Energy
Q3 2013,COP,2013-09-30,0.396,0.134,0.174,0.19,0.147,0.12,0.203,0.065,0.933,0.343,1.392,1.23,9.479,1.357,0.257,1.292,0.69,0,Energy
Q4 2013,COP,2013-12-31,0.418,0.124,0.166,0.183,0.147,0.034,0.245,0.099,1.063,0.294,1.259,1.107,8.729,1.257,0.431,1.178,0.69,0,Energy
Q1 2014,COP,2014-03-31,0.418,0.125,0.166,0.183,0.145,0.093,0.245,0.082,1.084,0.314,1.309,1.177,8.845,1.295,0.339,1.222,0.69,0,Energy
Q2 2014,COP,2014-06-30,0.424,0.122,0.165,0.183,0.144,0.056,0.245,0.092,1.085,0.299,1.257,1.133,8.96,1.248,0.379,1.171,0.69,-1,Energy
Q3 2014,COP,2014-09-30,0.478,0.106,0.159,0.179,0.133,0.059,0.245,0.101,1.154,0.287,1.21,1.121,8.336,1.191,0.423,1.11,0.73,0,Energy
Q4 2014,COP,2014-12-31,0.614,0.085,0.15,0.175,0.109,-0.021,0.26,0.079,1.451,0.302,1.238,1.28,6.837,1.306,0.439,1.191,0.73,0,Energy
Q1 2015,COP,2015-03-31,0.916,0.056,0.119,0.146,0.087,-0.347,0.26,0.078,0.954,0.295,1.206,1.546,3.612,1.186,0.388,1.085,0.73,0,Energy
Q2 2015,COP,2015-06-30,2.163,0.025,0.098,0.126,0.043,-0.357,0.26,0.069,0.984,0.309,1.231,1.984,1.034,1.23,0.394,1.113,0.73,-1,Energy
Q3 2015,COP,2015-09-30,0.614,-0.015,0.074,0.104,-0.029,-0.431,0.26,0.056,0.9,0.328,1.291,2.808,-1.584,1.246,0.366,1.116,0.74,0,Energy
Q4 2015,COP,2015-12-31,2.663363636363636,-0.075,0.045,0.097,-0.15,-0.327,0.132,0.041,0.818,0.392,1.444,5.111,-4.507,0.95,0.256,0.828,0.74,1,Energy
Q1 2016,COP,2016-03-31,2.663363636363636,-0.105,0.036,0.079,-0.229,-0.395,0.132,0.057,0.698,0.381,1.411,6.868,-5.601,1.177,0.392,1.046,0.25,0,Energy
Q2 2016,COP,2016-06-30,2.663363636363636,-0.128,0.025,0.069,-0.294,-0.394,0.132,0.059,0.618,0.408,1.478,10.253,-6.431,1.146,0.418,1.013,0.25,0,Energy
Q3 2016,COP,2016-09-30,2.663363636363636,-0.137,0.029,0.07,-0.303,-0.318,0.132,0.068,0.553,0.431,1.533,9.71,-6.082,1.172,0.486,1.036,0.25,0,Energy
Q4 2016,COP,2016-12-31,2.663363636363636,-0.076,0.055,0.081,-0.153,-0.106,0.081,0.067,0.637,0.444,1.56,5.28,-3.45,1.246,0.53,1.099,0.25,-1,Energy
Q1 2017,COP,2017-03-31,2.663363636363636,-0.034,0.069,0.095,-0.06,0.305,0.081,0.07,0.787,0.442,1.548,4.214,-2.155,1.304,0.529,1.155,0.265,0,Energy
Q2 2017,COP,2017-06-30,2.663363636363636,-0.088,0.083,0.107,-0.143,0.377,0.081,0.109,0.786,0.448,1.552,3.477,-0.789,1.532,0.726,1.399,0.265,0,Energy
Q3 2017,COP,2017-09-30,2.663363636363636,-0.059,0.096,0.119,-0.089,0.326,0.081,0.154,0.767,0.44,1.515,2.915,0.496,1.784,0.969,1.652,0.265,0,Energy
Q4 2017,COP,2017-12-31,2.663363636363636,-0.021,0.114,0.145,-0.029,0.351,0.166,0.237,0.753,0.411,1.391,2.112,1.412,1.757,1.074,1.644,0.265,-1,Energy
Q1 2018,COP,2018-03-31,2.663363636363636,-0.015,0.137,0.156,-0.018,0.329,0.166,0.233,0.916,0.415,1.429,1.888,3.593,1.982,1.211,1.859,0.285,0,Energy
Q2 2018,COP,2018-06-30,0.677,0.125,0.165,0.182,0.141,0.338,0.166,0.212,1.226,0.379,1.34,1.48,5.826,1.924,1.151,1.785,0.285,0,Energy
Q3 2018,COP,2018-09-30,0.417,0.164,0.197,0.211,0.171,0.428,0.166,0.188,1.523,0.354,1.279,1.178,8.188,1.834,0.976,1.689,0.285,-1,Energy
Q4 2018,COP,2018-12-31,0.218,0.172,0.212,0.227,0.172,0.478,0.341,0.201,1.749,0.319,1.187,0.986,9.719,1.795,1.031,1.659,0.305,0,Energy
Q1 2019,COP,2019-03-31,0.191,0.196,0.219,0.229,0.196,0.49,0.341,0.188,1.865,0.323,1.194,0.992,9.498,1.85,0.995,1.699,0.305,0,Energy
Q2 2019,COP,2019-06-30,0.194,0.192,0.215,0.224,0.197,0.493,0.341,0.204,1.666,0.324,1.18,1.025,9.59,1.845,1.003,1.705,0.305,0,Energy
Q3 2019,COP,2019-09-30,0.167,0.222,0.201,0.214,0.241,0.441,0.341,0.232,1.603,0.322,1.126,1.101,8.731,1.952,1.169,1.815,0.305,-1,Energy
Q4 2019,COP,2019-12-31,0.209,0.188,0.19,0.205,0.221,0.402,0.313,0.291,1.577,0.314,1.014,1.184,7.581,2.401,1.465,2.256,0.42,0,Energy
Q1 2020,COP,2020-03-31,0.445,0.093,0.164,0.182,0.122,0.356,0.313,0.262,1.471,0.319,1.059,1.346,5.182,2.177,1.331,2.042,0.42,0,Energy
Q2 2020,COP,2020-06-30,0.747,0.06,0.12,0.139,0.094,0.236,0.313,0.27,1.309,0.318,1.021,1.843,1.543,2.432,1.584,2.272,0.42,0,Energy
Q3 2020,COP,2020-09-30,0.209,-0.032,0.094,0.111,-0.058,0.141,0.313,0.255,1.118,0.324,1.035,2.411,-0.397,2.386,1.554,2.214,0.42,-1,Energy
Q4 2020,COP,2020-12-31,2.663363636363636,-0.074,0.069,0.09,-0.144,0.018,0.147,0.243,0.895,0.358,1.098,3.52,-3.328,2.249,1.482,2.062,0.43,0,Energy
Q1 2021,COP,2021-03-31,98.2,0.001,0.099,0.107,0.001,0.107,0.147,0.233,0.897,0.333,1.014,2.659,-1.254,2.291,1.499,2.098,0.43,0,Energy
Q2 2021,COP,2021-06-30,1.126,0.049,0.157,0.159,0.063,0.475,0.147,0.237,1.4,0.331,0.992,1.668,2.926,2.167,1.37,1.998,0.43,0,Energy
Q3 2021,COP,2021-09-30,0.471,0.113,0.2,0.197,0.129,0.623,0.147,0.249,1.644,0.325,0.977,1.285,7.014,2.056,1.262,1.918,0.43,-1,Energy
Q4 2021,COP,2021-12-31,0.292,0.19,0.258,0.227,0.176,0.687,0.376,0.149,1.414,0.319,0.997,1.041,12.314,1.335,0.561,1.235,0.46,1,Energy
Q4 2021,COP,2021-12-31,0.292,0.19,0.258,0.227,0.176,0.687,0.376,0.149,1.414,0.319,0.997,1.041,12.314,1.335,0.561,1.235,0.2,-1,Energy
Q1 2022,COP,2022-03-31,0.205,0.258,0.283,0.285,0.239,0.635,0.376,0.211,1.892,0.307,0.949,0.804,17.696,1.68,0.868,1.572,0.46,1,Energy
Q1 2022,COP,2022-03-31,0.205,0.258,0.283,0.285,0.239,0.635,0.376,0.211,1.892,0.307,0.949,0.804,17.696,1.68,0.868,1.572,0.3,-1,Energy
Q2 2022,COP,2022-06-30,0.191,0.308,0.324,0.327,0.243,0.662,0.376,0.194,2.042,0.291,0.932,0.658,22.634,1.569,0.736,1.469,0.46,-1,Energy
Q2 2022,COP,2022-06-30,0.191,0.308,0.324,0.327,0.243,0.662,0.376,0.194,2.042,0.291,0.932,0.658,22.634,1.569,0.736,1.469,0.7,1,Energy
Q3 2022,COP,2022-09-30,0.219,0.338,0.357,0.36,0.241,0.667,0.376,0.182,2.213,0.278,0.921,0.563,26.917,1.463,0.652,1.366,0.46,-1,Energy
Q3 2022,COP,2022-09-30,0.219,0.338,0.357,0.36,0.241,0.667,0.376,0.182,2.213,0.278,0.921,0.563,26.917,1.463,0.652,1.366,1.4,0,Energy
