gvkey,permno,adate,qdate,public_date,CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_trailing,divyield,TICKER,cusip
4503,11850,2011-12-31,2012-09-30,2012-11-30,11.186,0.49,6.472,10.556,10.556,9.307,9.307,0.945,7.484,0.22,0.104,0.153,0.115,0.191,0.184,0.148,0.195,0.228,0.282,0.424,0.281,0.226,0.281,0.233,0.171,0.242,0.914,0.052,0.087,0.054,0.032,0.019,0.094,0.209,0.493,0.045,0.234,0.401,0.44,0.054,0.872,0.722,0.325,0.388,0.782,0.046,0.504,0.292,1.054,153.337,168.467,0.213,0.781,0.988,4.727,22.369,1.268,11.738,6.76,2.424,2.653,,0.002,0,0,-0.028,1.966,0.297,2.59%,XOM,30231G10
4503,11850,2011-12-31,2012-09-30,2012-12-31,10.984,0.49,6.472,10.365,10.365,9.139,9.139,0.928,7.349,0.22,0.104,0.153,0.115,0.191,0.184,0.148,0.195,0.228,0.282,0.424,0.281,0.226,0.281,0.233,0.171,0.242,0.914,0.052,0.087,0.054,0.032,0.019,0.094,0.209,0.493,0.045,0.234,0.401,0.44,0.054,0.872,0.722,0.325,0.388,0.782,0.046,0.504,0.292,1.054,153.337,168.467,0.213,0.781,0.988,4.727,22.369,1.268,11.738,6.76,2.424,2.653,,0.002,0,0,-0.028,1.931,0.292,2.63%,XOM,30231G10
4503,11850,2011-12-31,2012-09-30,2013-01-31,11.419,0.49,6.472,10.775,10.775,9.501,9.501,0.965,7.639,0.22,0.104,0.153,0.115,0.191,0.184,0.148,0.195,0.228,0.282,0.424,0.281,0.226,0.281,0.233,0.171,0.242,0.914,0.052,0.087,0.054,0.032,0.019,0.094,0.209,0.493,0.045,0.234,0.401,0.44,0.054,0.872,0.722,0.325,0.388,0.782,0.046,0.504,0.292,1.054,153.337,168.467,0.213,0.781,0.988,4.727,22.369,1.268,11.738,6.76,2.424,2.653,,0.002,0,0,-0.028,2.007,0.303,2.53%,XOM,30231G10
4503,11850,2012-12-31,2012-12-31,2013-02-28,11.09,0.522,6.101,10.449,10.449,9.232,9.232,0.954,7.143,0.225,0.107,0.156,0.119,0.194,0.187,0.151,0.198,0.228,0.286,0.394,0.28,0.235,0.28,0.228,0.172,0.244,0.924,0.044,0.064,0.046,0.097,0.058,0.061,0.226,0.543,0.035,0.176,0.315,0.396,0.049,1.025,0.876,0.346,0.39,0.714,0.039,0.486,0.237,0.978,54.878,59.881,0.155,0.778,1.005,5.116,22.947,1.266,11.428,8.53,2.343,2.537,1310.64,0.002,0,0,-0.034,1.972,0.259,2.55%,XOM,30231G10
4503,11850,2012-12-31,2012-12-31,2013-03-31,11.159,0.522,6.101,10.515,10.515,9.29,9.29,0.96,7.188,0.225,0.107,0.156,0.119,0.194,0.187,0.151,0.198,0.228,0.286,0.394,0.28,0.235,0.28,0.228,0.172,0.244,0.924,0.044,0.064,0.046,0.097,0.058,0.061,0.226,0.543,0.035,0.176,0.315,0.396,0.049,1.025,0.876,0.346,0.39,0.714,0.039,0.486,0.237,0.978,54.878,59.881,0.155,0.778,1.005,5.116,22.947,1.266,11.428,8.53,2.343,2.537,1310.64,0.002,0,0,-0.034,1.985,0.261,2.53%,XOM,30231G10
4503,11850,2012-12-31,2012-12-31,2013-04-30,10.936,0.522,6.101,10.384,10.384,9.174,9.174,0.94,7.044,0.225,0.107,0.156,0.119,0.194,0.187,0.151,0.198,0.228,0.286,0.394,0.28,0.235,0.28,0.228,0.172,0.244,0.924,0.044,0.064,0.046,0.097,0.058,0.061,0.226,0.543,0.035,0.176,0.315,0.396,0.049,1.025,0.876,0.346,0.39,0.714,0.039,0.486,0.237,0.978,54.878,59.881,0.155,0.778,1.005,5.116,22.947,1.266,11.428,8.53,2.343,2.537,1310.64,0.002,0,0,-0.034,1.945,0.258,2.56%,XOM,30231G10
4503,11850,2012-12-31,2013-03-31,2013-05-31,11.09,0.513,6.429,10.399,10.399,9.213,9.213,0.995,7.97,0.232,0.111,0.159,0.119,0.197,0.191,0.158,0.192,0.224,0.272,0.394,0.275,0.179,0.275,0.22,0.166,0.238,0.922,0.046,0.074,0.048,0.097,0.058,0.073,0.23,0.513,0.04,0.206,0.373,0.42,0.051,0.938,0.736,0.346,0.328,0.729,0.041,0.488,0.275,0.986,54.878,59.881,0.174,0.763,0.991,5.116,20.783,1.208,11.58,6.567,2.251,2.441,1310.64,0.003,0,0,-0.016,1.955,0.286,2.79%,XOM,30231G10
4503,11850,2012-12-31,2013-03-31,2013-06-30,11.075,0.513,6.429,10.385,10.385,9.201,9.201,0.994,7.959,0.232,0.111,0.159,0.119,0.197,0.191,0.158,0.192,0.224,0.272,0.394,0.275,0.179,0.275,0.22,0.166,0.238,0.922,0.046,0.074,0.048,0.097,0.058,0.073,0.23,0.513,0.04,0.206,0.373,0.42,0.051,0.938,0.736,0.346,0.328,0.729,0.041,0.488,0.275,0.986,54.878,59.881,0.174,0.763,0.991,5.116,20.783,1.208,11.58,6.567,2.251,2.441,1310.64,0.003,0,0,-0.016,1.953,0.286,2.79%,XOM,30231G10
4503,11850,2012-12-31,2013-03-31,2013-07-31,11.492,0.513,6.429,10.776,10.776,9.547,9.547,1.031,8.258,0.232,0.111,0.159,0.119,0.197,0.191,0.158,0.192,0.224,0.272,0.394,0.275,0.179,0.275,0.22,0.166,0.238,0.922,0.046,0.074,0.048,0.097,0.058,0.073,0.23,0.513,0.04,0.206,0.373,0.42,0.051,0.938,0.736,0.346,0.328,0.729,0.041,0.488,0.275,0.986,54.878,59.881,0.174,0.763,0.991,5.116,20.783,1.208,11.58,6.567,2.251,2.441,1310.64,0.003,0,0,-0.016,2.026,0.297,2.69%,XOM,30231G10
4503,11850,2012-12-31,2013-06-30,2013-08-31,10.691,0.514,6.649,10.95,10.95,10.95,10.95,0.97,8.002,0.295,0.091,0.158,0.116,0.196,0.161,0.136,0.187,0.176,0.256,0.394,0.217,0.096,0.217,0.205,0.157,0.23,0.923,0.044,0.079,0.046,0.097,0.058,0.053,0.246,0.539,0.042,0.227,0.439,0.419,0.048,0.902,0.692,0.346,0.286,0.722,0.039,0.49,0.279,0.994,54.878,59.881,0.126,0.713,0.946,5.116,19.716,1.172,11.204,6.403,2.196,2.379,1310.64,0.003,0,0,-0.036,1.875,0.591,2.89%,XOM,30231G10
4503,11850,2012-12-31,2013-06-30,2013-09-30,10.553,0.514,6.649,10.809,10.809,10.809,10.809,0.957,7.9,0.295,0.091,0.158,0.116,0.196,0.161,0.136,0.187,0.176,0.256,0.394,0.217,0.096,0.217,0.205,0.157,0.23,0.923,0.044,0.079,0.046,0.097,0.058,0.053,0.246,0.539,0.042,0.227,0.439,0.419,0.048,0.902,0.692,0.346,0.286,0.722,0.039,0.49,0.279,0.994,54.878,59.881,0.126,0.713,0.946,5.116,19.716,1.172,11.204,6.403,2.196,2.379,1310.64,0.003,0,0,-0.036,1.851,0.583,2.93%,XOM,30231G10
4503,11850,2012-12-31,2013-06-30,2013-10-31,10.993,0.514,6.649,11.259,11.259,11.259,11.259,0.997,8.228,0.295,0.091,0.158,0.116,0.196,0.161,0.136,0.187,0.176,0.256,0.394,0.217,0.096,0.217,0.205,0.157,0.23,0.923,0.044,0.079,0.046,0.097,0.058,0.053,0.246,0.539,0.042,0.227,0.439,0.419,0.048,0.902,0.692,0.346,0.286,0.722,0.039,0.49,0.279,0.994,54.878,59.881,0.126,0.713,0.946,5.116,19.716,1.172,11.204,6.403,2.196,2.379,1310.64,0.003,0,0,-0.036,1.928,0.608,2.81%,XOM,30231G10
4503,11850,2012-12-31,2013-09-30,2013-11-30,11.621,0.555,6.816,12.204,12.204,12.204,12.204,1.038,8.52,0.314,0.087,0.152,0.109,0.189,0.154,0.132,0.177,0.167,0.237,0.394,0.206,0.05,0.206,0.19,0.145,0.219,0.925,0.042,0.091,0.043,0.097,0.058,0.041,0.258,0.549,0.048,0.275,0.538,0.417,0.045,0.855,0.686,0.346,0.264,0.716,0.037,0.492,0.283,1.005,54.878,59.881,0.098,0.666,0.898,5.116,19.67,1.155,11.413,6.455,2.179,2.356,1310.64,0.003,0,0,-0.04,1.956,0.869,2.70%,XOM,30231G10
4503,11850,2012-12-31,2013-09-30,2013-12-31,12.58,0.555,6.816,13.211,13.211,13.211,13.211,1.124,9.224,0.314,0.087,0.152,0.109,0.189,0.154,0.132,0.177,0.167,0.237,0.394,0.206,0.05,0.206,0.19,0.145,0.219,0.925,0.042,0.091,0.043,0.097,0.058,0.041,0.258,0.549,0.048,0.275,0.538,0.417,0.045,0.855,0.686,0.346,0.264,0.716,0.037,0.492,0.283,1.005,54.878,59.881,0.098,0.666,0.898,5.116,19.67,1.155,11.413,6.455,2.179,2.356,1310.64,0.003,0,0,-0.04,2.118,0.94,2.49%,XOM,30231G10
4503,11850,2012-12-31,2013-09-30,2014-01-31,11.369,0.555,6.816,12.031,12.031,12.031,12.031,1.016,8.335,0.314,0.087,0.152,0.109,0.189,0.154,0.132,0.177,0.167,0.237,0.394,0.206,0.05,0.206,0.19,0.145,0.219,0.925,0.042,0.091,0.043,0.097,0.058,0.041,0.258,0.549,0.048,0.275,0.538,0.417,0.045,0.855,0.686,0.346,0.264,0.716,0.037,0.492,0.283,1.005,54.878,59.881,0.098,0.666,0.898,5.116,19.67,1.155,11.413,6.455,2.179,2.356,1310.64,0.003,0,0,-0.04,1.914,0.856,2.73%,XOM,30231G10
4503,11850,2013-12-31,2013-12-31,2014-02-28,12.362,0.489,8.027,13.062,13.062,13.062,13.062,1.066,9.262,0.334,0.083,0.147,0.103,0.185,0.148,0.13,0.169,0.156,0.215,0.42,0.192,0.155,0.192,0.176,0.136,0.209,0.929,0.037,0.121,0.038,0.043,0.019,0.03,0.272,0.559,0.065,0.395,0.696,0.431,0.041,0.801,0.626,0.27,0.25,0.683,0.032,0.48,0.257,0.956,103.453,126.733,0.068,0.602,0.827,5.038,20.726,1.147,11.454,8.255,2.083,2.243,,0.003,0,0,-0.036,1.939,1.476,2.62%,XOM,30231G10
4503,11850,2013-12-31,2013-12-31,2014-03-31,12.543,0.489,8.027,13.254,13.254,13.254,13.254,1.082,9.398,0.334,0.083,0.147,0.103,0.185,0.148,0.13,0.169,0.156,0.215,0.42,0.192,0.155,0.192,0.176,0.136,0.209,0.929,0.037,0.121,0.038,0.043,0.019,0.03,0.272,0.559,0.065,0.395,0.696,0.431,0.041,0.801,0.626,0.27,0.25,0.683,0.032,0.48,0.257,0.956,103.453,126.733,0.068,0.602,0.827,5.038,20.726,1.147,11.454,8.255,2.083,2.243,,0.003,0,0,-0.036,1.968,1.498,2.58%,XOM,30231G10
4503,11850,2013-12-31,2013-12-31,2014-04-30,13.117,0.489,8.027,13.896,13.896,13.896,13.896,1.131,9.828,0.334,0.083,0.147,0.103,0.185,0.148,0.13,0.169,0.156,0.215,0.42,0.192,0.155,0.192,0.176,0.136,0.209,0.929,0.037,0.121,0.038,0.043,0.019,0.03,0.272,0.559,0.065,0.395,0.696,0.431,0.041,0.801,0.626,0.27,0.25,0.683,0.032,0.48,0.257,0.956,103.453,126.733,0.068,0.602,0.827,5.038,20.726,1.147,11.454,8.255,2.083,2.243,,0.003,0,0,-0.036,2.058,1.57,2.46%,XOM,30231G10
4503,11850,2013-12-31,2014-03-31,2014-05-31,12.633,0.518,7.56,13.678,13.678,13.678,13.678,1.112,9.299,0.343,0.083,0.146,0.102,0.184,0.147,0.13,0.165,0.154,0.21,0.42,0.19,0.045,0.19,0.173,0.132,0.206,0.921,0.046,0.114,0.047,0.043,0.019,0.032,0.28,0.547,0.061,0.373,0.599,0.423,0.05,0.79,0.646,0.27,0.278,0.703,0.04,0.489,0.289,0.99,103.453,126.733,0.075,0.615,0.854,5.038,18.425,1.118,11.572,6.596,2.086,2.266,,0.003,0,0,-0.041,1.988,3.655,2.75%,XOM,30231G10
4503,11850,2013-12-31,2014-03-31,2014-06-30,12.651,0.518,7.56,13.698,13.698,13.698,13.698,1.114,9.313,0.343,0.083,0.146,0.102,0.184,0.147,0.13,0.165,0.154,0.21,0.42,0.19,0.045,0.19,0.173,0.132,0.206,0.921,0.046,0.114,0.047,0.043,0.019,0.032,0.28,0.547,0.061,0.373,0.599,0.423,0.05,0.79,0.646,0.27,0.278,0.703,0.04,0.489,0.289,0.99,103.453,126.733,0.075,0.615,0.854,5.038,18.425,1.118,11.572,6.596,2.086,2.266,,0.003,0,0,-0.041,1.991,3.66,2.74%,XOM,30231G10
4503,11850,2013-12-31,2014-03-31,2014-07-31,12.433,0.518,7.56,13.461,13.461,13.461,13.461,1.094,9.152,0.343,0.083,0.146,0.102,0.184,0.147,0.13,0.165,0.154,0.21,0.42,0.19,0.045,0.19,0.173,0.132,0.206,0.921,0.046,0.114,0.047,0.043,0.019,0.032,0.28,0.547,0.061,0.373,0.599,0.423,0.05,0.79,0.646,0.27,0.278,0.703,0.04,0.489,0.289,0.99,103.453,126.733,0.075,0.615,0.854,5.038,18.425,1.118,11.572,6.596,2.086,2.266,,0.003,0,0,-0.041,1.956,3.597,2.79%,XOM,30231G10
4503,11850,2013-12-31,2014-06-30,2014-08-31,12.358,0.517,7.797,12.67,12.67,12.67,12.67,1.086,8.666,0.329,0.087,0.144,0.1,0.181,0.149,0.134,0.162,0.161,0.203,0.42,0.199,0.085,0.199,0.169,0.129,0.201,0.916,0.05,0.114,0.052,0.043,0.019,0.034,0.283,0.54,0.062,0.388,0.561,0.418,0.056,0.79,0.689,0.27,0.318,0.692,0.044,0.483,0.286,0.969,103.453,126.733,0.08,0.622,0.868,5.038,18.34,1.111,11.744,6.64,2.042,2.229,,0.003,0,0,-0.042,1.909,5.216,2.77%,XOM,30231G10
4503,11850,2013-12-31,2014-06-30,2014-09-30,11.686,0.517,7.797,11.981,11.981,11.981,11.981,1.027,8.195,0.329,0.087,0.144,0.1,0.181,0.149,0.134,0.162,0.161,0.203,0.42,0.199,0.085,0.199,0.169,0.129,0.201,0.916,0.05,0.114,0.052,0.043,0.019,0.034,0.283,0.54,0.062,0.388,0.561,0.418,0.056,0.79,0.689,0.27,0.318,0.692,0.044,0.483,0.286,0.969,103.453,126.733,0.08,0.622,0.868,5.038,18.34,1.111,11.744,6.64,2.042,2.229,,0.003,0,0,-0.042,1.805,4.933,2.93%,XOM,30231G10
4503,11850,2013-12-31,2014-06-30,2014-10-31,12.017,0.517,7.797,12.32,12.32,12.32,12.32,1.056,8.427,0.329,0.087,0.144,0.1,0.181,0.149,0.134,0.162,0.161,0.203,0.42,0.199,0.085,0.199,0.169,0.129,0.201,0.916,0.05,0.114,0.052,0.043,0.019,0.034,0.283,0.54,0.062,0.388,0.561,0.418,0.056,0.79,0.689,0.27,0.318,0.692,0.044,0.483,0.286,0.969,103.453,126.733,0.08,0.622,0.868,5.038,18.34,1.111,11.744,6.64,2.042,2.229,,0.003,0,0,-0.042,1.857,5.072,2.85%,XOM,30231G10
4503,11850,2013-12-31,2014-09-30,2014-11-30,10.959,0.557,7.986,11.389,11.389,11.389,11.389,0.994,8.003,0.332,0.089,0.144,0.099,0.182,0.149,0.137,0.158,0.159,0.194,0.42,0.196,0.118,0.196,0.162,0.125,0.199,0.911,0.054,0.112,0.056,0.043,0.019,0.033,0.29,0.536,0.062,0.395,0.516,0.413,0.063,0.801,0.691,0.27,0.322,0.677,0.048,0.476,0.281,0.944,103.453,126.733,0.079,0.624,0.879,5.038,17.878,1.094,11.8,6.622,1.975,2.167,,0.003,0,0,-0.039,1.729,,3.05%,XOM,30231G10
4503,11850,2013-12-31,2014-09-30,2014-12-31,11.19,0.557,7.986,11.629,11.629,11.629,11.629,1.015,8.171,0.332,0.089,0.144,0.099,0.182,0.149,0.137,0.158,0.159,0.194,0.42,0.196,0.118,0.196,0.162,0.125,0.199,0.911,0.054,0.112,0.056,0.043,0.019,0.033,0.29,0.536,0.062,0.395,0.516,0.413,0.063,0.801,0.691,0.27,0.322,0.677,0.048,0.476,0.281,0.944,103.453,126.733,0.079,0.624,0.879,5.038,17.878,1.094,11.8,6.622,1.975,2.167,,0.003,0,0,-0.039,1.766,,2.99%,XOM,30231G10
4503,11850,2013-12-31,2014-09-30,2015-01-31,10.581,0.557,7.986,10.996,10.996,10.996,10.996,0.96,7.727,0.332,0.089,0.144,0.099,0.182,0.149,0.137,0.158,0.159,0.194,0.42,0.196,0.118,0.196,0.162,0.125,0.199,0.911,0.054,0.112,0.056,0.043,0.019,0.033,0.29,0.536,0.062,0.395,0.516,0.413,0.063,0.801,0.691,0.27,0.322,0.677,0.048,0.476,0.281,0.944,103.453,126.733,0.079,0.624,0.879,5.038,17.878,1.094,11.8,6.622,1.975,2.167,,0.003,0,0,-0.039,1.67,,3.16%,XOM,30231G10
4503,11850,2014-12-31,2014-12-31,2015-02-28,10.231,0.55,8.126,11.65,11.65,11.65,11.65,1.018,8.232,0.356,0.089,0.141,0.093,0.18,0.142,0.14,0.148,0.152,0.17,0.349,0.187,0.15,0.187,0.144,0.112,0.188,0.905,0.06,0.151,0.063,0.068,0.024,0.028,0.315,0.529,0.083,0.567,0.6,0.384,0.069,0.795,0.698,0.268,0.27,0.667,0.055,0.482,0.259,0.966,52.619,54.098,0.072,0.561,0.819,8.289,18.232,1.048,11.928,8.638,1.893,2.092,,0.003,0,0,-0.036,1.739,,3.12%,XOM,30231G10
4503,11850,2014-12-31,2014-12-31,2015-03-31,9.822,0.55,8.126,11.184,11.184,11.184,11.184,0.977,7.903,0.356,0.089,0.141,0.093,0.18,0.142,0.14,0.148,0.152,0.17,0.349,0.187,0.15,0.187,0.144,0.112,0.188,0.905,0.06,0.151,0.063,0.068,0.024,0.028,0.315,0.529,0.083,0.567,0.6,0.384,0.069,0.795,0.698,0.268,0.27,0.667,0.055,0.482,0.259,0.966,52.619,54.098,0.072,0.561,0.819,8.289,18.232,1.048,11.928,8.638,1.893,2.092,,0.003,0,0,-0.036,1.669,,3.25%,XOM,30231G10
4503,11850,2014-12-31,2014-12-31,2015-04-30,10.084,0.55,8.126,11.496,11.496,11.496,11.496,1.003,8.113,0.356,0.089,0.141,0.093,0.18,0.142,0.14,0.148,0.152,0.17,0.349,0.187,0.15,0.187,0.144,0.112,0.188,0.905,0.06,0.151,0.063,0.068,0.024,0.028,0.315,0.529,0.083,0.567,0.6,0.384,0.069,0.795,0.698,0.268,0.27,0.667,0.055,0.482,0.259,0.966,52.619,54.098,0.072,0.561,0.819,8.289,18.232,1.048,11.928,8.638,1.893,2.092,,0.003,0,0,-0.036,1.713,,3.16%,XOM,30231G10
4503,11850,2014-12-31,2015-03-31,2015-05-31,9.892,0.591,9.302,12.774,12.774,12.774,12.774,1.079,9.372,0.414,0.086,0.137,0.084,0.178,0.13,0.142,0.128,0.13,0.137,0.349,0.159,0.125,0.159,0.114,0.089,0.168,0.897,0.069,0.134,0.072,0.023,0.012,0.032,0.304,0.523,0.075,0.585,0.483,0.382,0.081,0.704,0.594,0.268,0.146,0.666,0.063,0.477,0.282,0.947,93.078,89.821,0.083,0.615,0.883,8.289,15.785,0.941,11.172,6.262,1.674,1.867,,0.003,0,0,-0.027,1.695,,3.43%,XOM,30231G10
4503,11850,2014-12-31,2015-03-31,2015-06-30,9.66,0.591,9.302,12.474,12.474,12.474,12.474,1.054,9.152,0.414,0.086,0.137,0.084,0.178,0.13,0.142,0.128,0.13,0.137,0.349,0.159,0.125,0.159,0.114,0.089,0.168,0.897,0.069,0.134,0.072,0.023,0.012,0.032,0.304,0.523,0.075,0.585,0.483,0.382,0.081,0.704,0.594,0.268,0.146,0.666,0.063,0.477,0.282,0.947,93.078,89.821,0.083,0.615,0.883,8.289,15.785,0.941,11.172,6.262,1.674,1.867,,0.003,0,0,-0.027,1.655,,3.51%,XOM,30231G10
4503,11850,2014-12-31,2015-03-31,2015-07-31,9.196,0.591,9.302,11.876,11.876,11.876,11.876,1.003,8.713,0.414,0.086,0.137,0.084,0.178,0.13,0.142,0.128,0.13,0.137,0.349,0.159,0.125,0.159,0.114,0.089,0.168,0.897,0.069,0.134,0.072,0.023,0.012,0.032,0.304,0.523,0.075,0.585,0.483,0.382,0.081,0.704,0.594,0.268,0.146,0.666,0.063,0.477,0.282,0.947,93.078,89.821,0.083,0.615,0.883,8.289,15.785,0.941,11.172,6.262,1.674,1.867,,0.003,0,0,-0.027,1.576,,3.69%,XOM,30231G10
4503,11850,2014-12-31,2015-06-30,2015-08-31,8.722,0.611,9.845,13.388,13.388,13.388,13.388,1.054,8.571,0.498,0.08,0.137,0.078,0.182,0.12,0.141,0.116,0.11,0.114,0.349,0.134,0.105,0.134,0.095,0.075,0.156,0.888,0.079,0.149,0.082,0.021,0.011,0.029,0.314,0.514,0.084,0.72,0.471,0.366,0.093,0.666,0.598,0.268,0.152,0.664,0.072,0.48,0.284,0.956,73.249,70.593,0.079,0.599,0.873,8.289,14.491,0.854,10.827,6.079,1.512,1.704,,0.003,0,0,-0.037,1.479,,3.88%,XOM,30231G10
4503,11850,2014-12-31,2015-06-30,2015-09-30,8.618,0.611,9.845,13.23,13.23,13.23,13.23,1.042,8.47,0.498,0.08,0.137,0.078,0.182,0.12,0.141,0.116,0.11,0.114,0.349,0.134,0.105,0.134,0.095,0.075,0.156,0.888,0.079,0.149,0.082,0.021,0.011,0.029,0.314,0.514,0.084,0.72,0.471,0.366,0.093,0.666,0.598,0.268,0.152,0.664,0.072,0.48,0.284,0.956,73.249,70.593,0.079,0.599,0.873,8.289,14.491,0.854,10.827,6.079,1.512,1.704,,0.003,0,0,-0.037,1.462,,3.93%,XOM,30231G10
4503,11850,2014-12-31,2015-06-30,2015-10-31,9.591,0.611,9.845,14.722,14.722,14.722,14.722,1.159,9.425,0.498,0.08,0.137,0.078,0.182,0.12,0.141,0.116,0.11,0.114,0.349,0.134,0.105,0.134,0.095,0.075,0.156,0.888,0.079,0.149,0.082,0.021,0.011,0.029,0.314,0.514,0.084,0.72,0.471,0.366,0.093,0.666,0.598,0.268,0.152,0.664,0.072,0.48,0.284,0.956,73.249,70.593,0.079,0.599,0.873,8.289,14.491,0.854,10.827,6.079,1.512,1.704,,0.003,0,0,-0.037,1.627,,3.53%,XOM,30231G10
4503,11850,2014-12-31,2015-09-30,2015-11-30,9.548,0.675,10.757,17.228,17.228,17.228,17.228,1.298,10.184,0.6,0.076,0.136,0.068,0.186,0.108,0.146,0.102,0.093,0.087,0.349,0.114,0.088,0.114,0.073,0.058,0.141,0.878,0.09,0.166,0.093,0.018,0.01,0.028,0.326,0.5,0.094,0.914,0.459,0.35,0.106,0.609,0.571,0.268,0.124,0.663,0.083,0.483,0.286,0.968,63.508,55.84,0.079,0.584,0.866,0.743,12.908,0.758,10.353,5.781,1.335,1.52,,0.004,0,0,-0.039,1.627,,3.58%,XOM,30231G10
4503,11850,2014-12-31,2015-09-30,2015-12-31,9.114,0.675,10.757,16.445,16.445,16.445,16.445,1.239,9.722,0.6,0.076,0.136,0.068,0.186,0.108,0.146,0.102,0.093,0.087,0.349,0.114,0.088,0.114,0.073,0.058,0.141,0.878,0.09,0.166,0.093,0.018,0.01,0.028,0.326,0.5,0.094,0.914,0.459,0.35,0.106,0.609,0.571,0.268,0.124,0.663,0.083,0.483,0.286,0.968,63.508,55.84,0.079,0.584,0.866,0.743,12.908,0.758,10.353,5.781,1.335,1.52,,0.004,0,0,-0.039,1.553,,3.75%,XOM,30231G10
4503,11850,2014-12-31,2015-09-30,2016-01-31,9.103,0.675,10.757,16.424,16.424,16.424,16.424,1.238,9.709,0.6,0.076,0.136,0.068,0.186,0.108,0.146,0.102,0.093,0.087,0.349,0.114,0.088,0.114,0.073,0.058,0.141,0.878,0.09,0.166,0.093,0.018,0.01,0.028,0.326,0.5,0.094,0.914,0.459,0.35,0.106,0.609,0.571,0.268,0.124,0.663,0.083,0.483,0.286,0.968,63.508,55.84,0.079,0.584,0.866,0.743,12.908,0.758,10.353,5.781,1.335,1.52,,0.004,0,0,-0.039,1.551,,3.75%,XOM,30231G10
4503,11850,2015-12-31,2015-12-31,2016-02-29,9.954,0.641,11.724,20.818,20.818,20.818,20.818,1.406,10.969,0.749,0.068,0.131,0.054,0.186,0.093,0.146,0.09,0.077,0.062,0.247,0.094,0.075,0.094,0.054,0.043,0.131,0.868,0.101,0.197,0.104,0.05,0.023,0.023,0.381,0.466,0.115,1.251,0.485,0.337,0.125,0.573,0.562,0.19,0.127,0.636,0.096,0.475,0.264,0.936,21.366,16.246,0.069,0.489,0.79,16.401,11.716,0.69,9.891,7.05,1.204,1.386,,0.004,0,0,-0.041,1.603,,3.64%,XOM,30231G10
4503,11850,2015-12-31,2015-12-31,2016-03-31,10.381,0.641,11.724,21.712,21.712,21.712,21.712,1.466,11.44,0.749,0.068,0.131,0.054,0.186,0.093,0.146,0.09,0.077,0.062,0.247,0.094,0.075,0.094,0.054,0.043,0.131,0.868,0.101,0.197,0.104,0.05,0.023,0.023,0.381,0.466,0.115,1.251,0.485,0.337,0.125,0.573,0.562,0.19,0.127,0.636,0.096,0.475,0.264,0.936,21.366,16.246,0.069,0.489,0.79,16.401,11.716,0.69,9.891,7.05,1.204,1.386,,0.004,0,0,-0.041,1.672,,3.49%,XOM,30231G10
4503,11850,2015-12-31,2015-12-31,2016-04-30,10.972,0.641,11.724,22.961,22.961,22.961,22.961,1.549,12.091,0.749,0.068,0.131,0.054,0.186,0.093,0.146,0.09,0.077,0.062,0.247,0.094,0.075,0.094,0.054,0.043,0.131,0.868,0.101,0.197,0.104,0.05,0.023,0.023,0.381,0.466,0.115,1.251,0.485,0.337,0.125,0.573,0.562,0.19,0.127,0.636,0.096,0.475,0.264,0.936,21.366,16.246,0.069,0.489,0.79,16.401,11.716,0.69,9.891,7.05,1.204,1.386,,0.004,0,0,-0.041,1.767,,3.30%,XOM,30231G10
4503,11850,2015-12-31,2016-03-31,2016-05-31,10.922,0.601,13.311,28.624,28.624,28.624,28.624,1.679,13.592,0.94,0.059,0.126,0.042,0.185,0.078,0.144,0.081,0.062,0.045,0.247,0.076,0.058,0.076,0.038,0.031,0.119,0.858,0.111,0.187,0.115,0.014,0.008,0.026,0.354,0.473,0.11,1.351,0.408,0.328,0.135,0.514,0.503,0.19,0.107,0.65,0.106,0.48,0.291,0.958,44.4,30.75,0.08,0.556,0.86,2.887,10.907,0.643,10.017,5.45,1.099,1.281,,0.005,0,0,-0.041,1.771,,3.37%,XOM,30231G10
4503,11850,2015-12-31,2016-03-31,2016-06-30,11.501,0.601,13.311,30.141,30.141,30.141,30.141,1.768,14.313,0.94,0.059,0.126,0.042,0.185,0.078,0.144,0.081,0.062,0.045,0.247,0.076,0.058,0.076,0.038,0.031,0.119,0.858,0.111,0.187,0.115,0.014,0.008,0.026,0.354,0.473,0.11,1.351,0.408,0.328,0.135,0.514,0.503,0.19,0.107,0.65,0.106,0.48,0.291,0.958,44.4,30.75,0.08,0.556,0.86,2.887,10.907,0.643,10.017,5.45,1.099,1.281,,0.005,0,0,-0.041,1.864,,3.20%,XOM,30231G10
